Comedy,0,0.000000,6499,0.207828,6499,0.207828,18273,0.584343
Drama,145,0.004637,1778,0.056858,1923,0.061495,27715,0.886284
Action,1,0.000032,3001,0.095968,3002,0.095999,25269,0.808065
Documentary,0,0.000000,2728,0.087237,2728,0.087237,25815,0.825525
Adult,0,0.000000,134,0.004285,134,0.004285,31003,0.991430
Romance,0,0.000000,4070,0.130153,4070,0.130153,23131,0.739695
Thriller,0,0.000000,3898,0.124652,3898,0.124652,23475,0.750696
Animation,0,0.000000,724,0.023152,724,0.023152,29823,0.953695
Family,0,0.000000,1585,0.050686,1585,0.050686,28101,0.898628
Horror,0,0.000000,2452,0.078411,2452,0.078411,26367,0.843177
Music,0,0.000000,1185,0.037895,1185,0.037895,28901,0.924211
Crime,0,0.000000,2932,0.093761,2932,0.093761,25407,0.812478
Adventure,0,0.000000,2313,0.073966,2313,0.073966,26645,0.852067
Fantasy,0,0.000000,1477,0.047232,1477,0.047232,28317,0.905535
Sci-Fi,0,0.000000,1654,0.052892,1654,0.052892,27963,0.894215
Mystery,0,0.000000,1849,0.059128,1849,0.059128,27573,0.881743
Biography,0,0.000000,945,0.030220,945,0.030220,29381,0.939561
History,0,0.000000,999,0.031947,999,0.031947,29273,0.936107
Sport,0,0.000000,589,0.018835,589,0.018835,30093,0.962329
Musical,0,0.000000,814,0.026031,814,0.026031,29643,0.947939
War,0,0.000000,1008,0.032234,1008,0.032234,29255,0.935531
Western,0,0.000000,655,0.020946,655,0.020946,29961,0.958108
News,0,0.000000,142,0.004541,142,0.004541,30987,0.990918
Reality-TV,0,0.000000,114,0.003646,114,0.003646,31043,0.992709
## Total: 7502 of 31271 (0.239903) movies completely correctly classified ##
Total,146,0.000195,43545,0.058021,43691,0.058216,706813,0.941784
