Comedy,48,0.001535,3047,0.097439,3095,0.098973,25177,0.805123
Drama,659,0.021074,1556,0.049759,2215,0.070832,28159,0.900483
Action,10,0.000320,1854,0.059288,1864,0.059608,27563,0.881424
Documentary,5,0.000160,887,0.028365,892,0.028525,29497,0.943270
Adult,0,0.000000,86,0.002750,86,0.002750,31099,0.994500
Romance,3,0.000096,3179,0.101660,3182,0.101756,24913,0.796681
Thriller,1,0.000032,2832,0.090563,2833,0.090595,25607,0.818874
Animation,1,0.000032,686,0.021937,687,0.021969,29899,0.956125
Family,4,0.000128,1181,0.037767,1185,0.037895,28909,0.924467
Horror,4,0.000128,1140,0.036456,1144,0.036583,28991,0.927089
Music,2,0.000064,996,0.031851,998,0.031915,29279,0.936299
Crime,0,0.000000,1828,0.058457,1828,0.058457,27615,0.883087
Adventure,0,0.000000,1624,0.051933,1624,0.051933,28023,0.896134
Fantasy,0,0.000000,1288,0.041188,1288,0.041188,28695,0.917623
Sci-Fi,0,0.000000,974,0.031147,974,0.031147,29323,0.937706
Mystery,0,0.000000,1378,0.044066,1378,0.044066,28515,0.911867
Biography,0,0.000000,941,0.030092,941,0.030092,29389,0.939816
History,0,0.000000,992,0.031723,992,0.031723,29287,0.936555
Sport,0,0.000000,578,0.018484,578,0.018484,30115,0.963033
Musical,0,0.000000,814,0.026031,814,0.026031,29643,0.947939
War,0,0.000000,813,0.025999,813,0.025999,29645,0.948003
Western,0,0.000000,470,0.015030,470,0.015030,30331,0.969940
News,0,0.000000,142,0.004541,142,0.004541,30987,0.990918
Reality-TV,0,0.000000,114,0.003646,114,0.003646,31043,0.992709
## Total: 13216 of 31271 (0.422628) movies completely correctly classified ##
Total,737,0.000982,29400,0.039174,30137,0.040156,720367,0.959844
