Comedy,53,0.001695,2835,0.090659,2888,0.092354,25601,0.818682
Drama,828,0.026478,1349,0.043139,2177,0.069617,28573,0.913722
Action,11,0.000352,1867,0.059704,1878,0.060056,27537,0.880592
Documentary,5,0.000160,868,0.027757,873,0.027917,29535,0.944485
Adult,0,0.000000,83,0.002654,83,0.002654,31105,0.994692
Romance,3,0.000096,3057,0.097758,3060,0.097854,25157,0.804483
Thriller,2,0.000064,2684,0.085830,2686,0.085894,25903,0.828339
Animation,1,0.000032,668,0.021362,669,0.021394,29935,0.957277
Family,5,0.000160,1182,0.037799,1187,0.037958,28907,0.924403
Horror,4,0.000128,1130,0.036136,1134,0.036264,29011,0.927729
Music,2,0.000064,943,0.030156,945,0.030220,29385,0.939689
Crime,0,0.000000,1845,0.059000,1845,0.059000,27581,0.881999
Adventure,0,0.000000,1639,0.052413,1639,0.052413,27993,0.895174
Fantasy,0,0.000000,1157,0.036999,1157,0.036999,28957,0.926002
Sci-Fi,0,0.000000,915,0.029260,915,0.029260,29441,0.941479
Mystery,0,0.000000,1395,0.044610,1395,0.044610,28481,0.910780
Biography,0,0.000000,940,0.030060,940,0.030060,29391,0.939880
History,0,0.000000,971,0.031051,971,0.031051,29329,0.937898
Sport,1,0.000032,573,0.018324,574,0.018356,30125,0.963353
Musical,0,0.000000,812,0.025967,812,0.025967,29647,0.948067
War,0,0.000000,758,0.024240,758,0.024240,29755,0.951521
Western,0,0.000000,429,0.013719,429,0.013719,30413,0.972562
News,0,0.000000,142,0.004541,142,0.004541,30987,0.990918
Reality-TV,0,0.000000,114,0.003646,114,0.003646,31043,0.992709
## Total: 13576 of 31271 (0.434140) movies completely correctly classified ##
Total,915,0.001219,28356,0.037783,29271,0.039002,721233,0.960998
