Comedy,47,0.001503,3192,0.102075,3239,0.103578,24887,0.795849
Drama,1090,0.034857,1017,0.032522,2107,0.067379,29237,0.934956
Action,11,0.000352,1884,0.060248,1895,0.060599,27503,0.879505
Documentary,5,0.000160,838,0.026798,843,0.026958,29595,0.946404
Adult,0,0.000000,77,0.002462,77,0.002462,31117,0.995075
Romance,3,0.000096,2969,0.094944,2972,0.095040,25333,0.810112
Thriller,2,0.000064,2536,0.081098,2538,0.081161,26199,0.837805
Animation,1,0.000032,583,0.018643,584,0.018675,30105,0.962713
Family,5,0.000160,1194,0.038182,1199,0.038342,28883,0.923635
Horror,4,0.000128,1104,0.035304,1108,0.035432,29063,0.929391
Music,2,0.000064,835,0.026702,837,0.026766,29601,0.946596
Crime,0,0.000000,1862,0.059544,1862,0.059544,27547,0.880912
Adventure,0,0.000000,1685,0.053884,1685,0.053884,27901,0.892232
Fantasy,0,0.000000,1102,0.035240,1102,0.035240,29067,0.929519
Sci-Fi,0,0.000000,880,0.028141,880,0.028141,29511,0.943718
Mystery,0,0.000000,1425,0.045569,1425,0.045569,28421,0.908861
Biography,0,0.000000,908,0.029036,908,0.029036,29455,0.941927
History,0,0.000000,901,0.028813,901,0.028813,29469,0.942375
Sport,2,0.000064,549,0.017556,551,0.017620,30173,0.964888
Musical,0,0.000000,803,0.025679,803,0.025679,29665,0.948643
War,0,0.000000,651,0.020818,651,0.020818,29969,0.958364
Western,1,0.000032,362,0.011576,363,0.011608,30547,0.976848
News,0,0.000000,142,0.004541,142,0.004541,30987,0.990918
Reality-TV,0,0.000000,114,0.003646,114,0.003646,31043,0.992709
## Total: 13847 of 31271 (0.442806) movies completely correctly classified ##
Total,1173,0.001563,27613,0.036793,28786,0.038356,721718,0.961644
