Comedy,40,0.001279,3479,0.111253,3519,0.112532,24313,0.777494
Drama,1159,0.037063,979,0.031307,2138,0.068370,29313,0.937386
Action,8,0.000256,1875,0.059960,1883,0.060216,27521,0.880081
Documentary,5,0.000160,904,0.028909,909,0.029068,29463,0.942183
Adult,0,0.000000,89,0.002846,89,0.002846,31093,0.994308
Romance,3,0.000096,2908,0.092994,2911,0.093089,25455,0.814013
Thriller,2,0.000064,2640,0.084423,2642,0.084487,25991,0.831153
Animation,0,0.000000,697,0.022289,697,0.022289,29877,0.955422
Family,4,0.000128,1192,0.038118,1196,0.038246,28887,0.923763
Horror,4,0.000128,1160,0.037095,1164,0.037223,28951,0.925810
Music,2,0.000064,1030,0.032938,1032,0.033002,29211,0.934124
Crime,0,0.000000,1807,0.057785,1807,0.057785,27657,0.884430
Adventure,0,0.000000,1612,0.051549,1612,0.051549,28047,0.896901
Fantasy,0,0.000000,1354,0.043299,1354,0.043299,28563,0.913402
Sci-Fi,0,0.000000,1033,0.033034,1033,0.033034,29205,0.933932
Mystery,0,0.000000,1380,0.044130,1380,0.044130,28511,0.911739
Biography,0,0.000000,942,0.030124,942,0.030124,29387,0.939752
History,0,0.000000,995,0.031819,995,0.031819,29281,0.936363
Sport,0,0.000000,579,0.018516,579,0.018516,30113,0.962969
Musical,0,0.000000,814,0.026031,814,0.026031,29643,0.947939
War,0,0.000000,834,0.026670,834,0.026670,29603,0.946660
Western,0,0.000000,495,0.015829,495,0.015829,30281,0.968341
News,0,0.000000,142,0.004541,142,0.004541,30987,0.990918
Reality-TV,0,0.000000,114,0.003646,114,0.003646,31043,0.992709
## Total: 13178 of 31271 (0.421413) movies completely correctly classified ##
Total,1227,0.001635,29054,0.038713,30281,0.040348,720223,0.959652
