Comedy,54,0.001727,2749,0.087909,2803,0.089636,25773,0.824182
Drama,837,0.026766,1320,0.042212,2157,0.068978,28631,0.915577
Action,11,0.000352,1848,0.059096,1859,0.059448,27575,0.881807
Documentary,5,0.000160,837,0.026766,842,0.026926,29597,0.946468
Adult,0,0.000000,77,0.002462,77,0.002462,31117,0.995075
Romance,3,0.000096,3128,0.100029,3131,0.100125,25015,0.799942
Thriller,3,0.000096,2713,0.086758,2716,0.086854,25845,0.826485
Animation,1,0.000032,563,0.018004,564,0.018036,30145,0.963992
Family,5,0.000160,1202,0.038438,1207,0.038598,28867,0.923124
Horror,4,0.000128,1106,0.035368,1110,0.035496,29059,0.929264
Music,2,0.000064,812,0.025967,814,0.026031,29647,0.948067
Crime,0,0.000000,1888,0.060375,1888,0.060375,27495,0.879249
Adventure,0,0.000000,1690,0.054044,1690,0.054044,27891,0.891913
Fantasy,0,0.000000,1099,0.035144,1099,0.035144,29073,0.929711
Sci-Fi,0,0.000000,878,0.028077,878,0.028077,29515,0.943846
Mystery,0,0.000000,1428,0.045665,1428,0.045665,28415,0.908669
Biography,0,0.000000,892,0.028525,892,0.028525,29487,0.942950
History,0,0.000000,876,0.028013,876,0.028013,29519,0.943974
Sport,2,0.000064,548,0.017524,550,0.017588,30175,0.964952
Musical,0,0.000000,801,0.025615,801,0.025615,29669,0.948770
War,0,0.000000,639,0.020434,639,0.020434,29993,0.959131
Western,1,0.000032,356,0.011384,357,0.011416,30559,0.977231
News,0,0.000000,142,0.004541,142,0.004541,30987,0.990918
Reality-TV,0,0.000000,114,0.003646,114,0.003646,31043,0.992709
## Total: 13905 of 31271 (0.444661) movies completely correctly classified ##
Total,928,0.001237,27706,0.036917,28634,0.038153,721870,0.961847
