Sci-Fi;27705;27997;29519;28023;28085;28177;28363;28557;28787;29031;27963;29205;29323;29409;29441;29471;29483;29483;29503;29511;29515
Sci-Fi;0.885965;0.895302;0.943974;0.896134;0.898116;0.901058;0.907006;0.913210;0.920565;0.928368;0.894215;0.933932;0.937706;0.940456;0.941479;0.942439;0.942822;0.942822;0.943462;0.943718;0.943846
Sport;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2
Sport;0.000000;0.000000;0.000064;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000032;0.000064;0.000064;0.000064;0.000064;0.000064;0.000064
Sport;709;589;543;586;581;581;581;581;579;580;589;579;578;575;573;570;565;558;551;549;548
Sport;0.022673;0.018835;0.017364;0.018739;0.018580;0.018580;0.018580;0.018580;0.018516;0.018548;0.018835;0.018516;0.018484;0.018388;0.018324;0.018228;0.018068;0.017844;0.017620;0.017556;0.017524
Sport;709;589;545;586;581;581;581;581;579;580;589;579;578;575;574;572;567;560;553;551;550
Sport;0.022673;0.018835;0.017428;0.018739;0.018580;0.018580;0.018580;0.018580;0.018516;0.018548;0.018835;0.018516;0.018484;0.018388;0.018356;0.018292;0.018132;0.017908;0.017684;0.017620;0.017588
Sport;29853;30093;30185;30099;30109;30109;30109;30109;30113;30111;30093;30113;30115;30121;30125;30131;30141;30155;30169;30173;30175
Sport;0.954654;0.962329;0.965271;0.962521;0.962841;0.962841;0.962841;0.962841;0.962969;0.962905;0.962329;0.962969;0.963033;0.963225;0.963353;0.963544;0.963864;0.964312;0.964760;0.964888;0.964952
