Comedy,1328,0.011191,21826,0.183928,23154,0.195119,75014,0.632144
Drama,12938,0.109029,16037,0.135144,28975,0.244173,86592,0.729712
Action,507,0.004272,7576,0.063843,8083,0.068116,103514,0.872314
Documentary,693,0.005840,14474,0.121973,15167,0.127813,89718,0.756055
Adult,923,0.007778,362,0.003051,1285,0.010829,117942,0.993899
Romance,319,0.002688,8112,0.068360,8431,0.071048,102442,0.863280
Thriller,302,0.002545,7380,0.062191,7682,0.064736,103906,0.875617
Animation,234,0.001972,5316,0.044798,5550,0.046770,108034,0.910404
Family,122,0.001028,6105,0.051447,6227,0.052475,106456,0.897106
Horror,371,0.003126,5021,0.042312,5392,0.045438,108624,0.915376
Music,286,0.002410,4200,0.035393,4486,0.037804,110266,0.929213
Crime,358,0.003017,6282,0.052938,6640,0.055955,106102,0.894123
Adventure,206,0.001736,5694,0.047983,5900,0.049719,107278,0.904033
Fantasy,124,0.001045,3878,0.032680,4002,0.033725,110910,0.934640
Sci-Fi,222,0.001871,3766,0.031736,3988,0.033607,111134,0.936528
Mystery,43,0.000362,3692,0.031113,3735,0.031475,111282,0.937775
Biography,33,0.000278,2584,0.021775,2617,0.022053,113498,0.956449
History,39,0.000329,2591,0.021834,2630,0.022163,113484,0.956331
Sport,106,0.000893,2308,0.019450,2414,0.020343,114050,0.961101
Musical,30,0.000253,2022,0.017039,2052,0.017292,114622,0.965921
War,215,0.001812,2308,0.019450,2523,0.021261,114050,0.961101
Western,78,0.000657,2163,0.018228,2241,0.018885,114340,0.963545
News,11,0.000093,702,0.005916,713,0.006008,117262,0.988168
Reality-TV,7,0.000059,1169,0.009851,1176,0.009910,116328,0.980298
## Total: 34690 of 118666 (0.292333) movies completely correctly classified ##
Total,19495,0.006845,135568,0.047601,155063,0.054447,2692921,0.945553
