Comedy,0,0.000000,25368,0.213776,25368,0.213776,67930,0.572447
Drama,0,0.000000,34145,0.287740,34145,0.287740,50376,0.424519
Action,0,0.000000,8531,0.071891,8531,0.071891,101604,0.856218
Documentary,0,0.000000,17662,0.148838,17662,0.148838,83342,0.702324
Adult,0,0.000000,20436,0.172214,20436,0.172214,77794,0.655571
Romance,0,0.000000,8344,0.070315,8344,0.070315,101978,0.859370
Thriller,0,0.000000,7552,0.063641,7552,0.063641,103562,0.872718
Animation,0,0.000000,6739,0.056790,6739,0.056790,105188,0.886421
Family,0,0.000000,6323,0.053284,6323,0.053284,106020,0.893432
Horror,0,0.000000,5689,0.047941,5689,0.047941,107288,0.904117
Music,0,0.000000,5267,0.044385,5267,0.044385,108132,0.911230
Crime,0,0.000000,6716,0.056596,6716,0.056596,105234,0.886808
Adventure,0,0.000000,5946,0.050107,5946,0.050107,106774,0.899786
Fantasy,0,0.000000,3965,0.033413,3965,0.033413,110736,0.933174
Sci-Fi,0,0.000000,4099,0.034542,4099,0.034542,110468,0.930915
Mystery,0,0.000000,3711,0.031273,3711,0.031273,111244,0.937455
Biography,0,0.000000,2597,0.021885,2597,0.021885,113472,0.956230
History,0,0.000000,2610,0.021995,2610,0.021995,113446,0.956011
Sport,0,0.000000,2546,0.021455,2546,0.021455,113574,0.957090
Musical,0,0.000000,2074,0.017478,2074,0.017478,114518,0.965045
War,0,0.000000,2523,0.021261,2523,0.021261,113620,0.957477
Western,0,0.000000,2364,0.019921,2364,0.019921,113938,0.960157
News,0,0.000000,725,0.006110,725,0.006110,117216,0.987781
Reality-TV,0,0.000000,1210,0.010197,1210,0.010197,116246,0.979607
## Total: 0 of 118666 (0.000000) movies completely correctly classified ##
Total,0,0.000000,187142,0.065710,187142,0.065710,2660842,0.934290
