Comedy,1231,0.010374,21957,0.185032,23188,0.195406,74752,0.629936
Drama,12902,0.108725,16157,0.136155,29059,0.244881,86352,0.727689
Action,457,0.003851,7642,0.064399,8099,0.068250,103382,0.871202
Documentary,637,0.005368,14536,0.122495,15173,0.127863,89594,0.755010
Adult,981,0.008267,354,0.002983,1335,0.011250,117958,0.994034
Romance,285,0.002402,8132,0.068528,8417,0.070930,102402,0.862943
Thriller,289,0.002435,7392,0.062292,7681,0.064728,103882,0.875415
Animation,224,0.001888,5345,0.045042,5569,0.046930,107976,0.909915
Family,116,0.000978,6108,0.051472,6224,0.052450,106450,0.897056
Horror,360,0.003034,5040,0.042472,5400,0.045506,108586,0.915056
Music,276,0.002326,4241,0.035739,4517,0.038065,110184,0.928522
Crime,337,0.002840,6291,0.053014,6628,0.055854,106084,0.893971
Adventure,196,0.001652,5701,0.048042,5897,0.049694,107264,0.903915
Fantasy,119,0.001003,3879,0.032688,3998,0.033691,110908,0.934623
Sci-Fi,219,0.001846,3773,0.031795,3992,0.033641,111120,0.936410
Mystery,38,0.000320,3695,0.031138,3733,0.031458,111276,0.937724
Biography,30,0.000253,2584,0.021775,2614,0.022028,113498,0.956449
History,36,0.000303,2592,0.021843,2628,0.022146,113482,0.956314
Sport,102,0.000860,2314,0.019500,2416,0.020360,114038,0.961000
Musical,30,0.000253,2022,0.017039,2052,0.017292,114622,0.965921
War,199,0.001677,2309,0.019458,2508,0.021135,114048,0.961084
Western,74,0.000624,2175,0.018329,2249,0.018952,114316,0.963342
News,11,0.000093,702,0.005916,713,0.006008,117262,0.988168
Reality-TV,7,0.000059,1169,0.009851,1176,0.009910,116328,0.980298
## Total: 34518 of 118666 (0.290884) movies completely correctly classified ##
Total,19156,0.006726,136110,0.047792,155266,0.054518,2692718,0.945482
