Comedy,1412,0.011899,21728,0.183102,23140,0.195001,75210,0.633796
Drama,12949,0.109121,15979,0.134655,28928,0.243777,86708,0.730689
Action,534,0.004500,7534,0.063489,8068,0.067989,103598,0.873022
Documentary,715,0.006025,14408,0.121416,15123,0.127442,89850,0.757167
Adult,864,0.007281,379,0.003194,1243,0.010475,117908,0.993612
Romance,344,0.002899,8102,0.068276,8446,0.071175,102462,0.863449
Thriller,317,0.002671,7366,0.062073,7683,0.064745,103934,0.875853
Animation,243,0.002048,5290,0.044579,5533,0.046627,108086,0.910842
Family,125,0.001053,6100,0.051405,6225,0.052458,106466,0.897190
Horror,388,0.003270,4997,0.042110,5385,0.045379,108672,0.915780
Music,292,0.002461,4168,0.035124,4460,0.037584,110330,0.929752
Crime,382,0.003219,6270,0.052837,6652,0.056056,106126,0.894325
Adventure,222,0.001871,5689,0.047941,5911,0.049812,107288,0.904117
Fantasy,128,0.001079,3877,0.032672,4005,0.033750,110912,0.934657
Sci-Fi,226,0.001905,3761,0.031694,3987,0.033599,111144,0.936612
Mystery,44,0.000371,3692,0.031113,3736,0.031483,111282,0.937775
Biography,35,0.000295,2584,0.021775,2619,0.022070,113498,0.956449
History,44,0.000371,2589,0.021818,2633,0.022188,113488,0.956365
Sport,111,0.000935,2303,0.019407,2414,0.020343,114060,0.961185
Musical,31,0.000261,2022,0.017039,2053,0.017301,114622,0.965921
War,229,0.001930,2303,0.019407,2532,0.021337,114060,0.961185
Western,83,0.000699,2158,0.018185,2241,0.018885,114350,0.963629
News,11,0.000093,702,0.005916,713,0.006008,117262,0.988168
Reality-TV,7,0.000059,1169,0.009851,1176,0.009910,116328,0.980298
## Total: 34816 of 118666 (0.293395) movies completely correctly classified ##
Total,19736,0.006930,135170,0.047462,154906,0.054391,2693078,0.945609
