Comedy,1439,0.012126,21682,0.182715,23121,0.194841,75302,0.634571
Drama,12950,0.109130,15963,0.134520,28913,0.243650,86740,0.730959
Action,545,0.004593,7516,0.063337,8061,0.067930,103634,0.873325
Documentary,720,0.006067,14382,0.121197,15102,0.127265,89902,0.757605
Adult,847,0.007138,385,0.003244,1232,0.010382,117896,0.993511
Romance,352,0.002966,8097,0.068234,8449,0.071200,102472,0.863533
Thriller,331,0.002789,7362,0.062040,7693,0.064829,103942,0.875921
Animation,254,0.002140,5281,0.044503,5535,0.046644,108104,0.910994
Family,125,0.001053,6097,0.051380,6222,0.052433,106472,0.897241
Horror,390,0.003287,4994,0.042085,5384,0.045371,108678,0.915831
Music,296,0.002494,4159,0.035048,4455,0.037542,110348,0.929904
Crime,386,0.003253,6267,0.052812,6653,0.056065,106132,0.894376
Adventure,228,0.001921,5683,0.047891,5911,0.049812,107300,0.904219
Fantasy,129,0.001087,3876,0.032663,4005,0.033750,110914,0.934674
Sci-Fi,229,0.001930,3754,0.031635,3983,0.033565,111158,0.936730
Mystery,46,0.000388,3692,0.031113,3738,0.031500,111282,0.937775
Biography,35,0.000295,2583,0.021767,2618,0.022062,113500,0.956466
History,46,0.000388,2588,0.021809,2634,0.022197,113490,0.956382
Sport,114,0.000961,2298,0.019365,2412,0.020326,114070,0.961269
Musical,31,0.000261,2022,0.017039,2053,0.017301,114622,0.965921
War,231,0.001947,2299,0.019374,2530,0.021320,114068,0.961253
Western,87,0.000733,2154,0.018152,2241,0.018885,114358,0.963696
News,11,0.000093,701,0.005907,712,0.006000,117264,0.988185
Reality-TV,7,0.000059,1169,0.009851,1176,0.009910,116328,0.980298
## Total: 34859 of 118666 (0.293757) movies completely correctly classified ##
Total,19829,0.006962,135004,0.047403,154833,0.054366,2693151,0.945634
