Comedy,1292,0.010888,21877,0.184358,23169,0.195245,74912,0.631284
Drama,12925,0.108919,16101,0.135683,29026,0.244602,86464,0.728633
Action,489,0.004121,7610,0.064130,8099,0.068250,103446,0.871741
Documentary,671,0.005655,14504,0.122225,15175,0.127880,89658,0.755549
Adult,944,0.007955,362,0.003051,1306,0.011006,117942,0.993899
Romance,309,0.002604,8113,0.068368,8422,0.070972,102440,0.863263
Thriller,295,0.002486,7387,0.062250,7682,0.064736,103892,0.875499
Animation,231,0.001947,5334,0.044950,5565,0.046896,107998,0.910101
Family,119,0.001003,6108,0.051472,6227,0.052475,106450,0.897056
Horror,369,0.003110,5029,0.042379,5398,0.045489,108608,0.915241
Music,282,0.002376,4216,0.035528,4498,0.037905,110234,0.928943
Crime,347,0.002924,6285,0.052964,6632,0.055888,106096,0.894072
Adventure,204,0.001719,5699,0.048026,5903,0.049745,107268,0.903949
Fantasy,121,0.001020,3878,0.032680,3999,0.033700,110910,0.934640
Sci-Fi,220,0.001854,3771,0.031778,3991,0.033632,111124,0.936443
Mystery,40,0.000337,3693,0.031121,3733,0.031458,111280,0.937758
Biography,30,0.000253,2584,0.021775,2614,0.022028,113498,0.956449
History,36,0.000303,2592,0.021843,2628,0.022146,113482,0.956314
Sport,103,0.000868,2313,0.019492,2416,0.020360,114040,0.961017
Musical,30,0.000253,2022,0.017039,2052,0.017292,114622,0.965921
War,213,0.001795,2308,0.019450,2521,0.021245,114050,0.961101
Western,75,0.000632,2167,0.018261,2242,0.018893,114332,0.963477
News,11,0.000093,702,0.005916,713,0.006008,117262,0.988168
Reality-TV,7,0.000059,1169,0.009851,1176,0.009910,116328,0.980298
## Total: 34611 of 118666 (0.291667) movies completely correctly classified ##
Total,19363,0.006799,135824,0.047691,155187,0.054490,2692797,0.945510
